Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Price_Range,Volatility,Volume_Change,MA_7,MA_30,Momentum,Cluster
2014-09-29,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,375.4670104980469,32497700.0,-0.003876067843574746,0.03484582162334106,22.32489299770211,0.3762455904087951,403.8804234095982,384.11280110677086,-19.3289794921875,0
2014-09-30,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,386.9440002441406,34707300.0,0.028865550568938494,0.04695227090344186,17.879701866601913,0.06799250408490454,396.90228271484375,384.11280110677086,-21.959991455078182,0
2014-10-01,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,383.614990234375,26229400.0,-0.009839303144934686,0.02783496784866782,14.017326523116228,-0.24426849682919727,391.24656895228793,384.11280110677086,-15.206024169921875,0
2014-10-02,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,375.0719909667969,21777700.0,-0.023219515901386677,0.033653650631162955,11.810888583164493,-0.1697217626022708,386.03199550083707,384.11280110677086,-27.08001708984375,0
2014-10-03,375.1809997558594,377.6950073242188,357.8590087890625,359.5119934082031,359.5119934082031,30901200.0,-0.041763858931695645,0.055429647006171916,12.341142087828734,0.41893772069594126,379.6158534458705,384.11280110677086,-76.27899169921875,0
2014-10-04,359.8919982910156,364.4869995117188,325.885986328125,328.8659973144531,328.8659973144531,47236500.0,-0.08620919921502193,0.1184494418386177,19.916722781501015,0.5286299561182091,369.52242606026783,384.11280110677086,-94.3389892578125,2
2014-10-05,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,320.510009765625,83308096.0,-0.02555660327378597,0.18149233553007385,26.660889332665803,0.7636382035078806,361.4265703473772,384.11280110677086,-91.06399536132812,2
2014-10-06,320.3890075683594,345.1340026855469,302.5599975585937,330.0790100097656,330.0790100097656,79011800.0,0.030244490954761474,0.1407126040140462,28.15450793157745,-0.05157117022576052,354.9425702776228,384.11280110677086,-74.34597778320318,0
2014-10-07,330.5840148925781,339.2470092773437,320.48199462890625,336.18701171875,336.18701171875,49199900.0,0.016948783285823863,0.05855247709053328,24.88539905772614,-0.37730946516849384,347.6915719168527,384.11280110677086,-63.332977294921875,0
2014-10-08,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,352.94000244140625,54736300.0,0.050054163626176464,0.08305936148017926,19.656764873583416,0.11252868400139016,343.30943080357144,384.11280110677086,-24.240997314453125,0
2014-10-09,352.7479858398437,382.72601318359375,347.68701171875,365.0260009765625,365.0260009765625,83641104.0,0.03480676185148603,0.10077742418859005,17.159361911776724,0.5280737645767068,341.8742893763951,384.11280110677086,-10.441009521484375,0
2014-10-10,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,361.56201171875,43665700.0,-0.008568991764395571,0.06262405009488244,17.52417210105493,-0.4779396981656292,342.16714913504467,384.11280110677086,-25.381988525390625,0
2014-10-11,361.3619995117188,367.1910095214844,355.95098876953125,362.2990112304688,362.2990112304688,13345200.0,0.002593000149479229,0.0315774393289598,17.84782882017895,-0.6943779671458377,346.9432939801897,384.11280110677086,-21.315979003906193,0
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.5490112304688,378.5490112304688,17552800.0,0.04396789967373005,0.06539209042026706,16.981631518795,0.31528939244072784,355.23457990373885,384.11280110677086,3.477020263671932,0
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,390.41400146484375,35221400.0,0.033057204562605004,0.07679381986309251,17.3925242688488,1.0065972380474908,363.85386439732144,384.11280110677086,30.902008056640625,0
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,400.8699951171875,38491500.0,0.02343169980310812,0.052064255330597865,17.426226712022125,0.09284412317511515,373.0942905970982,384.11280110677086,72.00399780273438,0
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.7730102539063,394.7730102539063,25267100.0,-0.015418130526841864,0.03462493849636285,16.511671336201747,-0.3435667614927971,379.0704345703125,384.11280110677086,74.2630004882813,0
2014-10-16,394.51800537109375,398.8070068359375,373.0700073242188,382.5559997558594,382.5559997558594,26990000.0,-0.030320556862753593,0.06898705070480725,15.312384253301166,0.06818748491120874,381.57472011021207,384.11280110677086,52.47698974609375,0
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.7579956054688,383.7579956054688,13600700.0,0.0026178129441774183,0.026876091346322302,12.521266049498212,-0.49608373471656164,384.7455749511719,381.66026713053384,47.57098388671881,0
2014-10-18,383.97601318359375,395.1579895019531,378.9710083007813,391.4419860839844,391.4419860839844,11416800.0,0.019443852334653143,0.04271298027189603,7.749794555324832,-0.1605726175858595,388.9088570731027,380.5603332519531,38.501983642578125,0
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570.0,-0.004365470569226381,0.019360484128185564,6.273744311363057,-0.48194152477051366,390.47985403878346,380.3853332519531,24.519989013671875,0
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000.0,-0.016406675039776716,0.03128073424458242,6.907261818779528,1.7760259832921075,389.3985682896205,379.5167002360026,21.282989501953125,0
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900.0,0.010600924686128695,0.03101608768981332,4.718985295136423,-0.1358243498386016,387.3421412876674,379.10516662597655,24.175994873046818,0
2014-10-22,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,383.1579895019531,11641300.0,-0.007666106953549607,0.016552027518185998,3.573736919725089,-0.17954880223273118,385.682852608817,378.47203267415364,4.608978271484318,0
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900.0,-0.06409255505204083,0.08023917695593043,11.007859614047804,1.2726757320917765,382.2344229561942,375.8928995768229,-31.99700927734375,2
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700.0,-0.0006860244538229205,0.03124781357124212,14.160749723677148,-0.4109022599019537,378.603995186942,373.73090006510415,-42.524993896484375,0
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500.0,-0.03162199870393623,0.04953373241739453,17.03613133169412,0.1630853923789115,372.2938537597656,371.58746643066405,-47.50201416015631,0
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500.0,0.020769152538621768,0.04445661646020725,16.22611915064174,-0.37815473727761684,367.3164280482701,369.9301005045573,-27.85198974609375,0
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000.0,-0.005039769613481179,0.02522233072056187,15.365111319454808,0.15617653581725444,363.05128696986606,368.3790679931641,-30.768981933593807,0
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880.0,0.012465538503089946,0.02071295283165399,11.390118983201068,-0.397998925803729,358.9288591657366,367.7269683837891,-33.823974609375,0
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700.0,-0.06020344084124798,0.06706572559960082,8.294400222622658,1.318758380194446,352.1335754394531,366.39776814778645,-53.954986572265625,2
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900.0,0.028584212390822136,0.0472764177401461,8.117573729624288,0.6587917131596739,350.2604326520647,365.0098012288411,-37.540008544921875,0
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400.0,-0.019384967433286555,0.03233953405979234,8.319449819838985,-0.5842851888302367,347.39986310686385,363.5000020345052,-48.15399169921875,0
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200.0,-0.038095382279870846,0.06065627218918038,11.67513097122551,0.3293478087585888,344.3252912248884,361.85590209960935,-57.40899658203125,0
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620.0,-0.0005612632344223481,0.026273541530854948,12.45880074133167,-0.4841088432110906,340.20928955078125,360.7352355957031,-32.524993896484375,0
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500.0,0.006096972838550296,0.02617979832093822,11.802157795208506,0.5050060323445247,336.5757141113281,360.6915018717448,-30.791015625,0
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500.0,0.010181511680707793,0.020579747342384238,7.358233906266761,0.2090589643588061,332.7005702427455,361.02423502604165,-16.77899169921875,0
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200.0,0.026620594784649912,0.038362944533690616,7.750072156627584,0.2658299000351314,333.25699724469865,361.3378011067708,-15.218017578125,0
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000.0,0.028963820284518348,0.0429697412267737,8.85076594052448,-0.05148053206305636,333.8262852260045,361.7745676676432,-3.699005126953125,0
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200.0,-0.021162389481974617,0.03205606485253207,9.320099480668516,-0.10442091823163269,334.411141531808,361.4237345377604,-15.2030029296875,0
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470.0,0.009744194057244832,0.014256800617783099,9.248318853642152,-0.4929684808306899,337.2310006277902,360.7724680582682,9.897003173828125,0
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600.0,0.05179282903729261,0.056269340815712145,11.991726438691346,1.8358836713151123,342.56985909598217,360.82920125325523,17.959014892578125,0
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,366.9240112304688,30450100.0,0.012860741152585935,0.048257513148698354,12.968094631117976,0.2579774928115808,348.1941484723772,360.9833679199219,28.602996826171932,0
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,367.6950073242188,15838900.0,0.005023855556395255,0.02082563545464217,12.098368446916622,-0.4798407887002013,353.5088631766183,360.62156778971354,41.94601440429693,0
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200.0,0.15102795358352356,0.1677595667388614,27.625723632005045,1.8905542682888332,365.5195792061942,361.7264678955078,97.66900634765625,0
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000.0,-0.015301750275447064,0.1395332683404243,33.254643618741994,0.28748099739642496,375.7260044642857,362.3886342366537,93.18099975585938,2
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200.0,-0.04923078987721112,0.08956340374625082,30.48268026472075,-0.4980201883111375,383.6407165527344,362.49013366699216,67.32598876953125,0
2014-11-15,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,376.1329956054688,15727500.0,-0.05884398511240023,0.0930438695126094,25.95425474829398,-0.4684716045043462,388.01857212611606,362.2760335286458,36.64700317382818,0
2014-11-16,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,387.8819885253906,11905600.0,0.03509720906645597,0.04323794834980306,23.602232841660637,-0.24300747099030362,391.5354265485491,362.4134999593099,38.59197998046875,0
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800.0,-0.0024231027345266404,0.08661408347592309,21.1886936591293,2.4873336917081037,394.46170915876115,362.27903340657554,44.99298095703125,2
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,375.197998046875,32222500.0,-0.03245872196285825,0.05735388950133207,19.749922144701298,-0.2239057968920104,395.53356497628346,361.80076700846354,29.709991455078125,0
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,380.5549926757813,18931800.0,0.017809756326894827,0.033659069865842016,15.890039222200913,-0.41246644425479095,389.3898489815848,361.72443339029945,17.290985107421932,0
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200.0,-0.059075983598006726,0.07075485416132067,12.667046019159999,0.33284737848487733,380.4048505510603,360.7699330647786,-9.084014892578182,2
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100.0,-0.019646321529184968,0.04000731828750653,14.247490818983534,0.18296926271737246,373.6948503766741,359.69293314615885,-16.847015380859432,0
2014-11-22,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,352.9200134277344,15273000.0,0.0037428741051403654,0.039794495706484224,16.158680639106993,-0.4883434226351,370.3787100655692,359.50970052083335,-70.6409912109375,0
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600.0,0.04076735542310365,0.05003189364613935,14.196260462690809,-0.007948667583316915,367.4774257114955,359.8173004150391,-53.1619873046875,0
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100.0,0.027123742281368365,0.05601784767553252,12.145014697157213,1.0413751682990577,365.97642735072543,360.8049672444661,-20.9169921875,0
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,375.3479919433594,25442200.0,-0.004080794830685517,0.05314258978275409,12.164113440435312,-0.1774291062751171,365.9978550502232,361.49309997558595,-0.7850036621094318,0
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700.0,-0.020342102608382446,0.03248077781213891,10.490472918531685,-0.26886432777039726,364.25714111328125,362.00579935709635,-19.511993408203125,0
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,369.6700134277344,8748030.0,-0.002245603804092216,0.015504399494028303,10.234148834394423,-0.5297187891429278,365.9471435546875,362.40753275553385,-17.73797607421875,0
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500.0,0.019148608679681423,0.06802256081359098,8.337402619376483,1.6230477033114883,369.60414341517856,363.76939900716144,1.248992919921875,0
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600.0,-0.001757296858795356,0.04153226464471903,4.094510077438849,-0.3299370274333776,372.8285696847098,364.7755991617839,-5.063995361328182,0
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440.0,0.00675611099227678,0.024692728579371055,3.753419199762894,-0.402010978433362,374.3248552594866,366.09979858398435,20.207000732421875,0
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000.0,0.0026331919341725414,0.018565320849830952,4.109243287594992,0.27936013503813184,374.6597115652902,367.88299865722655,28.397003173828125,0
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,381.3150024414063,12364100.0,0.005444963589733175,0.016341869104004543,4.8312867499826675,0.05110090963189662,375.5121416364397,369.7304321289063,28.394989013671932,0
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,375.010009765625,13340100.0,-0.017583412441021146,0.02318708489822323,3.7191246147592465,0.07893821628747744,376.4607151576451,371.312299601237,7.43701171875,0
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600.0,-0.016272798654464227,0.02962808799834234,3.7392415482235846,0.08916724762183192,376.4512852260045,372.61603291829425,-7.2969970703125,0
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800.0,0.020062738133344346,0.036734800472553696,3.7423268693637475,0.04488767756854961,376.5094299316406,373.86163330078125,1.506011962890625,0
2014-12-06,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,374.7850036621094,7009320.0,-0.005234102945241991,0.020226692837243983,3.783633603733738,-0.5383077105481564,376.40857369559154,374.7114664713542,6.415008544921875,0
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650.0,0.0006909760176691857,0.008082508446446566,3.7347789739353323,-0.07385452511798574,375.9868600027902,375.80079956054686,5.42498779296875,0
2014-12-08,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,361.9089965820313,18898700.0,-0.03481924948560857,0.0390813844840906,6.168851904860761,1.911232121263469,373.5102887834822,376.34816589355466,-14.537994384765568,2
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500.0,-0.02673702363057956,0.052517597874046945,9.126832272116408,0.7416806447004292,369.3537161690848,375.97999877929686,-23.272003173828125,0
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700.0,-0.01658124263011356,0.017377658310959738,12.104149941230569,-0.5009129437499051,365.2615705217634,375.29469807942706,-31.6820068359375,0
2014-12-11,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,350.5060119628906,32431300.0,0.01790676566932838,0.06669557805326691,13.075598768154345,0.9741838480128076,362.53328595842635,374.7217315673828,-28.738983154296875,0
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800.0,0.0048712188903085015,0.01057003117451499,11.80488286688825,-0.47612954152315823,359.06014142717635,372.35443115234375,-28.773010253906307,0
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900.0,-0.014203389833444201,0.016714367073828326,10.149362784759727,-0.31277001495014656,355.14457048688615,369.9091318766276,-27.634002685546875,0
2014-12-14,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200.0,0.01414657331086004,0.022865080194584924,5.061805111860557,0.06331845939071079,351.79271153041293,368.3695983886719,-17.972015380859375,0
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200.0,-0.017121966696709928,0.019948779049999747,2.9935997371194913,0.3905696243314647,349.42642647879467,367.3433319091797,-31.509002685546875,0
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900.0,-0.05383987817441368,0.057472272525726946,8.715196612178042,0.7877978707382909,345.8325718470982,365.3159993489583,-47.722991943359375,2
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900.0,-0.021657951604914297,0.05966010519515971,13.123725286967714,0.217172257159427,342.03414481026783,363.0615997314453,-55.319000244140625,0
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000.0,-0.026233273831762768,0.06402028914621358,16.7421786799156,0.04272530538039132,336.4469996861049,360.9348663330078,-50.51300048828131,0
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100.0,0.021415332568446323,0.03834799661407689,16.313904039318952,-0.3918489776121308,331.489998953683,358.84446614583334,-34.376007080078125,0
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,329.9559936523437,20856700.0,0.038842153901053646,0.04518676378145118,14.739390121823151,-0.12451779995046819,329.00142560686385,357.9149993896484,-16.408996582031307,0
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600.0,-0.026400233736924645,0.033633995782125885,10.97339387118274,-0.2708530112625679,324.6029968261719,356.9148325602213,-29.66302490234375,0
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100.0,0.03369377637880776,0.04273080166397357,7.296409610848084,0.46736500170967155,322.68028041294644,356.2136983235677,-20.656005859375,0
2014-12-23,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,334.5719909667969,16574200.0,0.007695367071362346,0.020282030347400337,8.500800524076194,-0.25726525984647164,323.75313459123885,355.11366475423176,-12.80401611328125,0
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300.0,-0.03544122145876182,0.04164839387112869,8.348290388458787,-0.08941004694042554,324.14713396344865,353.3014312744141,-29.097991943359375,0
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640.0,-0.010171136901567212,0.018021332398749094,6.754078216490493,-0.34512035938856234,325.2345624651228,351.4234313964844,-26.337005615234375,0
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500.0,0.027485345391501777,0.0467332110292645,5.941170385082695,0.6603700660890117,326.6747087751116,350.0752319335937,0.86199951171875,0
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200.0,-0.03577719521829212,0.05207755367395986,6.946676944803839,-0.0746656104323451,324.6614249093192,348.2816650390625,-3.912994384765625,0
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600.0,0.0034128605682798466,0.028770958160787112,7.395878657341541,-0.23105392092300403,324.14657156808033,346.3080657958984,5.843017578125,0
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500.0,-0.015835567151622806,0.025487713310446802,7.607632748837325,0.05360293236044744,321.4014325823103,344.2140329996745,-5.1729736328125,0
2014-12-30,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,310.73699951171875,12528300.0,-0.006337941302071907,0.017571038479377913,5.864652078284294,0.018353993090835186,317.9964338030134,341.970366414388,-19.218994140624943,0
2014-12-31,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900.0,0.029844238778252707,0.032178080970829886,5.624609045334917,0.11291236640246471,317.66200474330356,340.00196634928386,-0.649993896484375,0
2015-01-01,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,314.2489929199219,8036550.0,-0.019305021879018273,0.020483903102752693,5.721580142878,-0.4236098659532809,316.9821472167969,337.7664326985677,-17.636993408203125,0
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650.0,0.0030342776795490673,0.0072520427940014585,3.0755524522088407,-0.021887501477624083,315.1404331752232,335.7671661376953,-19.53997802734375,0
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400.0,-0.10723975111065619,0.12120304066176682,13.187063962065798,3.205046656446986,310.17171805245533,332.8164326985677,-41.451995849609375,2
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100.0,-0.06029247794757436,0.11497139702633322,21.23421305692171,0.682955975603853,302.594002859933,329.0611328125,-54.81298828125,2
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800.0,0.03542267207120937,0.050010516593250065,23.043943861676695,-0.209715778252749,297.1374293736049,325.7174326578776,-53.45001220703125,0
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700.0,0.042161469310335896,0.05448189135202904,22.490641139993564,-0.47124159516682285,293.6305716378348,322.7538991292318,-29.67401123046875,0
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800.0,0.02887337984340162,0.055373189952967534,19.29769355979247,0.06973762889480639,289.9368591308594,320.5014994303385,-22.902008056640625,0
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500.0,-0.03667027175983605,0.042385124444237754,16.074433826719517,-0.196418517863175,285.5225742885045,318.20583292643227,-29.321014404296875,0
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600.0,0.02841882840458457,0.0377175753507885,10.138741604581526,-0.06325034405104468,282.0048566545759,316.3405995686849,-20.329010009765625,0
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300.0,-0.04353250279228135,0.05168893426745048,10.505837553356136,-0.18453837359631597,281.1068551199777,313.8169321695963,-45.397003173828125,0
2015-01-11,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,265.6600036621094,18200800.0,-0.032584622411540774,0.05508245557352076,10.120307622473767,0.19237698420497495,281.3161403111049,310.9208658854167,-48.5889892578125,0
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300.0,0.0061995818862635235,0.02640644947327261,11.136520224799218,0.037333523801151625,280.3621390206473,308.26819864908856,-47.23602294921875,0
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,225.86099243164065,72843904.0,-0.1553251684239394,0.21996216978356564,22.95151131529406,2.8581963210330343,271.7438528878348,304.0758321126302,-55.22100830078122,2
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704.0,-0.20452089354974815,0.3054282803528338,39.76753564301071,0.3403826351756216,255.13899448939733,298.5010986328125,-86.09201049804688,2
